dataset_name,model_name,accuracy,model,time
r52-stemmed.txt,MNB tfidf,0.704761904762,"MultinomialNB(tfidf=True, ngram_n=1)",0.383098125458
r52-stemmed.txt,MNB tfidf,0.713553113553,"MultinomialNB(tfidf=True, ngram_n=1)",0.380676984787
r52-stemmed.txt,MNB tfidf,0.713186813187,"MultinomialNB(tfidf=True, ngram_n=1)",0.381438016891
r52-stemmed.txt,MNB tfidf,0.707692307692,"MultinomialNB(tfidf=True, ngram_n=1)",0.388840913773
r52-stemmed.txt,MNB tfidf,0.732967032967,"MultinomialNB(tfidf=True, ngram_n=1)",0.386027097702
r52-stemmed.txt,MNB tfidf,0.73663003663,"MultinomialNB(tfidf=True, ngram_n=1)",0.385410070419
r52-stemmed.txt,MNB tfidf,0.718681318681,"MultinomialNB(tfidf=True, ngram_n=1)",0.384604930878
r52-stemmed.txt,MNB tfidf 2-gr,0.69304029304,"MultinomialNB(tfidf=True, ngram_n=2)",2.61883997917
r52-stemmed.txt,MNB tfidf 2-gr,0.683516483516,"MultinomialNB(tfidf=True, ngram_n=2)",2.61042809486
r52-stemmed.txt,MNB tfidf 2-gr,0.699633699634,"MultinomialNB(tfidf=True, ngram_n=2)",2.6807820797
r52-stemmed.txt,MNB tfidf 2-gr,0.686813186813,"MultinomialNB(tfidf=True, ngram_n=2)",2.63657188416
r52-stemmed.txt,MNB tfidf 2-gr,0.697802197802,"MultinomialNB(tfidf=True, ngram_n=2)",2.62265205383
r52-stemmed.txt,MNB tfidf 2-gr,0.681318681319,"MultinomialNB(tfidf=True, ngram_n=2)",2.65327811241
r52-stemmed.txt,MNB tfidf 2-gr,0.686813186813,"MultinomialNB(tfidf=True, ngram_n=2)",2.68853116035
r52-stemmed.txt,MNB tfidf 2-gr,0.705494505495,"MultinomialNB(tfidf=True, ngram_n=2)",2.70982789993
r52-stemmed.txt,MNB tfidf 2-gr,0.712454212454,"MultinomialNB(tfidf=True, ngram_n=2)",2.72784996033
r52-stemmed.txt,MNB tfidf 2-gr,0.69706959707,"MultinomialNB(tfidf=True, ngram_n=2)",2.70750689507
r52-stemmed.txt,MNB tfidf 2-gr,0.689010989011,"MultinomialNB(tfidf=True, ngram_n=3)",6.20633196831
r52-stemmed.txt,MNB tfidf 2-gr,0.681318681319,"MultinomialNB(tfidf=True, ngram_n=3)",6.2824409008
r52-stemmed.txt,MNB tfidf 2-gr,0.696703296703,"MultinomialNB(tfidf=True, ngram_n=3)",6.30723190308
r52-stemmed.txt,MNB tfidf 2-gr,0.677289377289,"MultinomialNB(tfidf=True, ngram_n=3)",6.2149708271
r52-stemmed.txt,MNB tfidf 2-gr,0.693406593407,"MultinomialNB(tfidf=True, ngram_n=3)",6.1273419857
r52-stemmed.txt,MNB tfidf 2-gr,0.676923076923,"MultinomialNB(tfidf=True, ngram_n=3)",6.11627388
r52-stemmed.txt,MNB tfidf 2-gr,0.682417582418,"MultinomialNB(tfidf=True, ngram_n=3)",6.08470797539
r52-stemmed.txt,MNB tfidf 2-gr,0.698901098901,"MultinomialNB(tfidf=True, ngram_n=3)",6.05851578712
r52-stemmed.txt,MNB tfidf 2-gr,0.707326007326,"MultinomialNB(tfidf=True, ngram_n=3)",6.03751516342
r52-stemmed.txt,MNB tfidf 2-gr,0.694139194139,"MultinomialNB(tfidf=True, ngram_n=3)",6.05252790451
r52-stemmed.txt,BNB tfidf,0.658608058608,"BernoulliNB(tfidf=True, ngram_n=1)",0.444670915604
r52-stemmed.txt,BNB tfidf,0.661172161172,"BernoulliNB(tfidf=True, ngram_n=1)",0.430983066559
r52-stemmed.txt,BNB tfidf,0.677655677656,"BernoulliNB(tfidf=True, ngram_n=1)",0.424642086029
r52-stemmed.txt,BNB tfidf,0.662637362637,"BernoulliNB(tfidf=True, ngram_n=1)",0.421828985214
r52-stemmed.txt,BNB tfidf,0.672161172161,"BernoulliNB(tfidf=True, ngram_n=1)",0.421983003616
r52-stemmed.txt,BNB tfidf,0.663003663004,"BernoulliNB(tfidf=True, ngram_n=1)",0.427093029022
r52-stemmed.txt,BNB tfidf,0.664102564103,"BernoulliNB(tfidf=True, ngram_n=1)",0.423763990402
r52-stemmed.txt,BNB tfidf,0.661904761905,"BernoulliNB(tfidf=True, ngram_n=1)",0.423415899277
r52-stemmed.txt,BNB tfidf,0.667765567766,"BernoulliNB(tfidf=True, ngram_n=1)",0.424447059631
r52-stemmed.txt,BNB tfidf,0.671062271062,"BernoulliNB(tfidf=True, ngram_n=1)",0.423820972443
r52-stemmed.txt,MNB,0.871794871795,"MultinomialNB(tfidf=False, ngram_n=1)",0.373190879822
r52-stemmed.txt,MNB,0.880952380952,"MultinomialNB(tfidf=False, ngram_n=1)",0.376196861267
r52-stemmed.txt,MNB,0.879853479853,"MultinomialNB(tfidf=False, ngram_n=1)",0.375519990921
r52-stemmed.txt,MNB,0.878754578755,"MultinomialNB(tfidf=False, ngram_n=1)",0.373646020889
r52-stemmed.txt,MNB,0.881684981685,"MultinomialNB(tfidf=False, ngram_n=1)",0.374568939209
r52-stemmed.txt,MNB,0.876923076923,"MultinomialNB(tfidf=False, ngram_n=1)",0.373573064804
r52-stemmed.txt,MNB,0.875824175824,"MultinomialNB(tfidf=False, ngram_n=1)",0.375082015991
r52-stemmed.txt,MNB,0.881318681319,"MultinomialNB(tfidf=False, ngram_n=1)",0.376621961594
r52-stemmed.txt,MNB,0.884249084249,"MultinomialNB(tfidf=False, ngram_n=1)",0.381510019302
r52-stemmed.txt,MNB,0.875824175824,"MultinomialNB(tfidf=False, ngram_n=1)",0.376157045364
r52-stemmed.txt,MNB bi,0.852380952381,"MultinomialNB(tfidf=False, ngram_n=2)",2.65456700325
r52-stemmed.txt,MNB bi,0.854578754579,"MultinomialNB(tfidf=False, ngram_n=2)",2.61152911186
r52-stemmed.txt,MNB bi,0.858241758242,"MultinomialNB(tfidf=False, ngram_n=2)",2.66569685936
r52-stemmed.txt,MNB bi,0.849450549451,"MultinomialNB(tfidf=False, ngram_n=2)",2.56763696671
r52-stemmed.txt,MNB bi,0.865201465201,"MultinomialNB(tfidf=False, ngram_n=2)",2.60278892517
r52-stemmed.txt,MNB bi,0.851282051282,"MultinomialNB(tfidf=False, ngram_n=2)",2.62462902069
r52-stemmed.txt,MNB bi,0.85641025641,"MultinomialNB(tfidf=False, ngram_n=2)",2.61223387718
r52-stemmed.txt,MNB bi,0.865934065934,"MultinomialNB(tfidf=False, ngram_n=2)",2.61384987831
r52-stemmed.txt,MNB bi,0.861538461538,"MultinomialNB(tfidf=False, ngram_n=2)",2.60240387917
r52-stemmed.txt,MNB bi,0.853846153846,"MultinomialNB(tfidf=False, ngram_n=2)",2.65171003342
r52-stemmed.txt,BNB,0.658608058608,"BernoulliNB(tfidf=False, ngram_n=1)",0.427611112595
r52-stemmed.txt,BNB,0.661172161172,"BernoulliNB(tfidf=False, ngram_n=1)",0.425242900848
r52-stemmed.txt,BNB,0.677655677656,"BernoulliNB(tfidf=False, ngram_n=1)",0.422153949738
r52-stemmed.txt,BNB,0.662637362637,"BernoulliNB(tfidf=False, ngram_n=1)",0.416869163513
r52-stemmed.txt,BNB,0.672161172161,"BernoulliNB(tfidf=False, ngram_n=1)",0.416213035583
r52-stemmed.txt,BNB,0.663003663004,"BernoulliNB(tfidf=False, ngram_n=1)",0.417307853699
r52-stemmed.txt,BNB,0.664102564103,"BernoulliNB(tfidf=False, ngram_n=1)",0.418629169464
r52-stemmed.txt,BNB,0.661904761905,"BernoulliNB(tfidf=False, ngram_n=1)",0.417237043381
r52-stemmed.txt,BNB,0.667765567766,"BernoulliNB(tfidf=False, ngram_n=1)",0.424659013748
r52-stemmed.txt,BNB,0.671062271062,"BernoulliNB(tfidf=False, ngram_n=1)",0.416110038757
r52-stemmed.txt,SVM tfidf,0.94358974359,"SVC(tfidf=True, ngram_n=1, kernel=linear)",27.2442691326
r52-stemmed.txt,SVM tfidf,0.94358974359,"SVC(tfidf=True, ngram_n=1, kernel=linear)",26.9958930016
r52-stemmed.txt,SVM tfidf,0.947252747253,"SVC(tfidf=True, ngram_n=1, kernel=linear)",27.347110033
r52-stemmed.txt,SVM tfidf,0.941391941392,"SVC(tfidf=True, ngram_n=1, kernel=linear)",26.7355811596
r52-stemmed.txt,SVM tfidf,0.942857142857,"SVC(tfidf=True, ngram_n=1, kernel=linear)",26.8886709213
r52-stemmed.txt,SVM tfidf,0.94358974359,"SVC(tfidf=True, ngram_n=1, kernel=linear)",27.1894049644
r52-stemmed.txt,SVM tfidf,0.945421245421,"SVC(tfidf=True, ngram_n=1, kernel=linear)",27.3228199482
r52-stemmed.txt,SVM tfidf,0.946153846154,"SVC(tfidf=True, ngram_n=1, kernel=linear)",27.3702428341
r52-stemmed.txt,SVM tfidf,0.949450549451,"SVC(tfidf=True, ngram_n=1, kernel=linear)",27.2065889835
r52-stemmed.txt,SVM tfidf,0.93956043956,"SVC(tfidf=True, ngram_n=1, kernel=linear)",26.9038140774
r52-stemmed.txt,SVM tfidf 2-gr,0.940293040293,"SVC(tfidf=True, ngram_n=2, kernel=linear)",75.0848841667
r52-stemmed.txt,SVM tfidf 2-gr,0.938827838828,"SVC(tfidf=True, ngram_n=2, kernel=linear)",74.5852148533
r52-stemmed.txt,SVM tfidf 2-gr,0.94358974359,"SVC(tfidf=True, ngram_n=2, kernel=linear)",75.0281248093
r52-stemmed.txt,SVM tfidf 2-gr,0.937728937729,"SVC(tfidf=True, ngram_n=2, kernel=linear)",73.1743898392
r52-stemmed.txt,SVM tfidf 2-gr,0.942124542125,"SVC(tfidf=True, ngram_n=2, kernel=linear)",74.0848138332
r52-stemmed.txt,SVM tfidf 2-gr,0.9336996337,"SVC(tfidf=True, ngram_n=2, kernel=linear)",74.8956990242
r52-stemmed.txt,SVM tfidf 2-gr,0.939926739927,"SVC(tfidf=True, ngram_n=2, kernel=linear)",75.1405518055
r52-stemmed.txt,SVM tfidf 2-gr,0.943223443223,"SVC(tfidf=True, ngram_n=2, kernel=linear)",75.0423080921
r52-stemmed.txt,SVM tfidf 2-gr,0.945421245421,"SVC(tfidf=True, ngram_n=2, kernel=linear)",75.1576249599
r52-stemmed.txt,SVM tfidf 2-gr,0.93663003663,"SVC(tfidf=True, ngram_n=2, kernel=linear)",73.8451879025
r52-stemmed.txt,SVM,0.922710622711,"SVC(tfidf=False, ngram_n=1, kernel=linear)",12.2393701077
r52-stemmed.txt,SVM,0.92673992674,"SVC(tfidf=False, ngram_n=1, kernel=linear)",12.4149670601
r52-stemmed.txt,SVM,0.920512820513,"SVC(tfidf=False, ngram_n=1, kernel=linear)",12.342400074
r52-stemmed.txt,SVM,0.922344322344,"SVC(tfidf=False, ngram_n=1, kernel=linear)",12.0098338127
r52-stemmed.txt,SVM,0.927838827839,"SVC(tfidf=False, ngram_n=1, kernel=linear)",12.1251130104
r52-stemmed.txt,SVM,0.924175824176,"SVC(tfidf=False, ngram_n=1, kernel=linear)",12.4238269329
r52-stemmed.txt,SVM,0.91978021978,"SVC(tfidf=False, ngram_n=1, kernel=linear)",12.5420670509
r52-stemmed.txt,SVM,0.924908424908,"SVC(tfidf=False, ngram_n=1, kernel=linear)",12.4175019264
r52-stemmed.txt,SVM,0.924542124542,"SVC(tfidf=False, ngram_n=1, kernel=linear)",12.34760499
r52-stemmed.txt,SVM,0.923076923077,"SVC(tfidf=False, ngram_n=1, kernel=linear)",12.1476609707
r52-stemmed.txt,SVM 2-gr,0.921245421245,"SVC(tfidf=False, ngram_n=2, kernel=linear)",27.0334119797
r52-stemmed.txt,SVM 2-gr,0.91978021978,"SVC(tfidf=False, ngram_n=2, kernel=linear)",27.6167099476
r52-stemmed.txt,SVM 2-gr,0.925641025641,"SVC(tfidf=False, ngram_n=2, kernel=linear)",27.3055138588
r52-stemmed.txt,SVM 2-gr,0.922344322344,"SVC(tfidf=False, ngram_n=2, kernel=linear)",26.6352989674
r52-stemmed.txt,SVM 2-gr,0.928205128205,"SVC(tfidf=False, ngram_n=2, kernel=linear)",26.6388230324
r52-stemmed.txt,SVM 2-gr,0.922710622711,"SVC(tfidf=False, ngram_n=2, kernel=linear)",27.2727501392
r52-stemmed.txt,SVM 2-gr,0.917216117216,"SVC(tfidf=False, ngram_n=2, kernel=linear)",27.5473511219
r52-stemmed.txt,SVM 2-gr,0.924908424908,"SVC(tfidf=False, ngram_n=2, kernel=linear)",27.4991180897
r52-stemmed.txt,SVM 2-gr,0.92380952381,"SVC(tfidf=False, ngram_n=2, kernel=linear)",27.205021143
r52-stemmed.txt,SVM 2-gr,0.923443223443,"SVC(tfidf=False, ngram_n=2, kernel=linear)",26.8922381401
20ng-stemmed.txt,CNN 37d,0.786751682607,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1346.40331602
20ng-stemmed.txt,CNN 37d,0.781792419412,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1341.93126798
20ng-stemmed.txt,CNN 37d,0.766737513284,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1355.55815101
20ng-stemmed.txt,CNN 37d,0.762132483174,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1367.75865006
20ng-stemmed.txt,CNN 37d,0.784626284095,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1344.50657988
20ng-stemmed.txt,CNN 37d,0.782678002125,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1348.89303994
20ng-stemmed.txt,CNN 37d,0.778781438186,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1368.12804294
20ng-stemmed.txt,CNN 37d,0.782146652497,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1366.79494905
20ng-stemmed.txt,CNN 37d,0.755047821467,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1357.13962984
20ng-stemmed.txt,CNN 37d,0.79224229543,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1351.20517802
20ng-stemmed.txt,CNN glove,0.75327665604,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",952.202805996
20ng-stemmed.txt,CNN glove,0.756818986893,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",946.024740219
20ng-stemmed.txt,CNN glove,0.741941197308,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",958.481292009
20ng-stemmed.txt,CNN glove,0.757173219979,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",952.83151412
20ng-stemmed.txt,CNN glove,0.747254693588,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",956.809448004
20ng-stemmed.txt,CNN glove,0.751859723698,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",947.475172043
20ng-stemmed.txt,CNN glove,0.757173219979,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",953.722409964
20ng-stemmed.txt,CNN glove,0.718561813673,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",950.426867962
20ng-stemmed.txt,CNN glove,0.740701381509,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",955.058135033
20ng-stemmed.txt,CNN glove,0.743003896564,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",946.079477072
20ng-stemmed.txt,MLP 1x360,0.922245837761,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",34.9089729786
20ng-stemmed.txt,MLP 1x360,0.917463691109,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",33.721116066
20ng-stemmed.txt,MLP 1x360,0.916578108395,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",35.7719759941
20ng-stemmed.txt,MLP 1x360,0.918349273822,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",31.7671689987
20ng-stemmed.txt,MLP 1x360,0.921714488133,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",33.984390974
20ng-stemmed.txt,MLP 1x360,0.922422954304,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",32.2252388
20ng-stemmed.txt,MLP 1x360,0.916578108395,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",36.0093178749
20ng-stemmed.txt,MLP 1x360,0.918172157279,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",32.5966460705
20ng-stemmed.txt,MLP 1x360,0.917463691109,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",33.5157580376
20ng-stemmed.txt,MLP 1x360,0.921714488133,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",32.2250089645
20ng-stemmed.txt,MLP 2x180,0.915692525682,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",15.0880441666
20ng-stemmed.txt,MLP 2x180,0.911795961743,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",14.6183259487
20ng-stemmed.txt,MLP 2x180,0.909316330145,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",15.813890934
20ng-stemmed.txt,MLP 2x180,0.913390010627,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",15.1567931175
20ng-stemmed.txt,MLP 2x180,0.911973078286,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",14.962097168
20ng-stemmed.txt,MLP 2x180,0.913744243712,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",15.5908801556
20ng-stemmed.txt,MLP 2x180,0.907190931633,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",14.9583740234
20ng-stemmed.txt,MLP 2x180,0.90896209706,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",15.5910248756
20ng-stemmed.txt,MLP 2x180,0.907368048176,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",14.984858036
20ng-stemmed.txt,MLP 2x180,0.915515409139,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",14.9259161949
20ng-stemmed.txt,MLP 3x512,0.862911795962,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",39.5338039398
20ng-stemmed.txt,MLP 3x512,0.876904002834,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",40.2464301586
20ng-stemmed.txt,MLP 3x512,0.876904002834,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",39.181139946
20ng-stemmed.txt,MLP 3x512,0.874070138151,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",40.0305628777
20ng-stemmed.txt,MLP 3x512,0.873715905066,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",39.8159279823
20ng-stemmed.txt,MLP 3x512,0.877258235919,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",40.3728439808
20ng-stemmed.txt,MLP 3x512,0.853878852285,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",38.9760820866
20ng-stemmed.txt,MLP 3x512,0.87070492384,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",40.0646791458
20ng-stemmed.txt,MLP 3x512,0.877612469005,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",39.4872791767
20ng-stemmed.txt,MLP 3x512,0.861849096706,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",40.7529740334
20ng-stemmed.txt,MNB tfidf,0.861317747078,"MultinomialNB(tfidf=True, ngram_n=1)",1.53245806694
20ng-stemmed.txt,MNB tfidf,0.866277010273,"MultinomialNB(tfidf=True, ngram_n=1)",1.55270600319
20ng-stemmed.txt,MNB tfidf,0.862380446334,"MultinomialNB(tfidf=True, ngram_n=1)",1.53953194618
20ng-stemmed.txt,MNB tfidf,0.859900814736,"MultinomialNB(tfidf=True, ngram_n=1)",1.54192090034
20ng-stemmed.txt,MNB tfidf,0.857421183139,"MultinomialNB(tfidf=True, ngram_n=1)",1.54399800301
20ng-stemmed.txt,MNB tfidf,0.862557562876,"MultinomialNB(tfidf=True, ngram_n=1)",1.52610588074
20ng-stemmed.txt,MNB tfidf,0.852284803401,"MultinomialNB(tfidf=True, ngram_n=1)",1.54680895805
20ng-stemmed.txt,MNB tfidf,0.859192348565,"MultinomialNB(tfidf=True, ngram_n=1)",1.5328810215
20ng-stemmed.txt,MNB tfidf,0.85688983351,"MultinomialNB(tfidf=True, ngram_n=1)",1.53439116478
20ng-stemmed.txt,MNB tfidf,0.859723698193,"MultinomialNB(tfidf=True, ngram_n=1)",1.55404496193
20ng-stemmed.txt,MNB tfidf 2-gr,0.881863266029,"MultinomialNB(tfidf=True, ngram_n=2)",11.6131410599
20ng-stemmed.txt,MNB tfidf 2-gr,0.88522848034,"MultinomialNB(tfidf=True, ngram_n=2)",11.7150478363
20ng-stemmed.txt,MNB tfidf 2-gr,0.888416578108,"MultinomialNB(tfidf=True, ngram_n=2)",11.6717839241
20ng-stemmed.txt,MNB tfidf 2-gr,0.880092100602,"MultinomialNB(tfidf=True, ngram_n=2)",11.4587039948
20ng-stemmed.txt,MNB tfidf 2-gr,0.881154799858,"MultinomialNB(tfidf=True, ngram_n=2)",11.66395998
20ng-stemmed.txt,MNB tfidf 2-gr,0.884342897627,"MultinomialNB(tfidf=True, ngram_n=2)",11.8753659725
20ng-stemmed.txt,MNB tfidf 2-gr,0.874070138151,"MultinomialNB(tfidf=True, ngram_n=2)",11.9314160347
20ng-stemmed.txt,MNB tfidf 2-gr,0.88062345023,"MultinomialNB(tfidf=True, ngram_n=2)",12.0920219421
20ng-stemmed.txt,MNB tfidf 2-gr,0.879029401346,"MultinomialNB(tfidf=True, ngram_n=2)",12.1459209919
20ng-stemmed.txt,MNB tfidf 2-gr,0.882040382572,"MultinomialNB(tfidf=True, ngram_n=2)",11.9450421333
20ng-stemmed.txt,MNB tfidf 2-gr,0.892136025505,"MultinomialNB(tfidf=True, ngram_n=3)",26.0775640011
20ng-stemmed.txt,MNB tfidf 2-gr,0.88983351045,"MultinomialNB(tfidf=True, ngram_n=3)",26.4023139477
20ng-stemmed.txt,MNB tfidf 2-gr,0.894792773645,"MultinomialNB(tfidf=True, ngram_n=3)",26.1083421707
20ng-stemmed.txt,MNB tfidf 2-gr,0.888239461566,"MultinomialNB(tfidf=True, ngram_n=3)",25.7823112011
20ng-stemmed.txt,MNB tfidf 2-gr,0.889302160822,"MultinomialNB(tfidf=True, ngram_n=3)",26.8156809807
20ng-stemmed.txt,MNB tfidf 2-gr,0.893021608218,"MultinomialNB(tfidf=True, ngram_n=3)",26.8148059845
20ng-stemmed.txt,MNB tfidf 2-gr,0.880800566773,"MultinomialNB(tfidf=True, ngram_n=3)",26.1529998779
20ng-stemmed.txt,MNB tfidf 2-gr,0.888593694651,"MultinomialNB(tfidf=True, ngram_n=3)",26.2757689953
20ng-stemmed.txt,MNB tfidf 2-gr,0.886468296139,"MultinomialNB(tfidf=True, ngram_n=3)",26.5027759075
20ng-stemmed.txt,MNB tfidf 2-gr,0.890896209706,"MultinomialNB(tfidf=True, ngram_n=3)",26.5869112015
20ng-stemmed.txt,BNB tfidf,0.729365922777,"BernoulliNB(tfidf=True, ngram_n=1)",1.67551589012
20ng-stemmed.txt,BNB tfidf,0.737690400283,"BernoulliNB(tfidf=True, ngram_n=1)",1.6563141346
20ng-stemmed.txt,BNB tfidf,0.757704569607,"BernoulliNB(tfidf=True, ngram_n=1)",1.65517997742
20ng-stemmed.txt,BNB tfidf,0.745660644704,"BernoulliNB(tfidf=True, ngram_n=1)",1.65374302864
20ng-stemmed.txt,BNB tfidf,0.752036840241,"BernoulliNB(tfidf=True, ngram_n=1)",1.6514840126
20ng-stemmed.txt,BNB tfidf,0.75327665604,"BernoulliNB(tfidf=True, ngram_n=1)",1.66228604317
20ng-stemmed.txt,BNB tfidf,0.732731137088,"BernoulliNB(tfidf=True, ngram_n=1)",1.65471291542
20ng-stemmed.txt,BNB tfidf,0.748848742473,"BernoulliNB(tfidf=True, ngram_n=1)",1.65441393852
20ng-stemmed.txt,BNB tfidf,0.72759475735,"BernoulliNB(tfidf=True, ngram_n=1)",1.65840697289
20ng-stemmed.txt,BNB tfidf,0.747254693588,"BernoulliNB(tfidf=True, ngram_n=1)",1.66240906715
20ng-stemmed.txt,MNB,0.879206517889,"MultinomialNB(tfidf=False, ngram_n=1)",1.55292797089
20ng-stemmed.txt,MNB,0.880092100602,"MultinomialNB(tfidf=False, ngram_n=1)",1.53234791756
20ng-stemmed.txt,MNB,0.881509032944,"MultinomialNB(tfidf=False, ngram_n=1)",1.50678706169
20ng-stemmed.txt,MNB,0.875132837407,"MultinomialNB(tfidf=False, ngram_n=1)",1.5151720047
20ng-stemmed.txt,MNB,0.880446333688,"MultinomialNB(tfidf=False, ngram_n=1)",1.53629398346
20ng-stemmed.txt,MNB,0.879206517889,"MultinomialNB(tfidf=False, ngram_n=1)",1.54047298431
